;0;1;2;3
8765;tt6044156;The Crescent;2017;['Horror', ' Mystery']
8766;tt6051096;The Axiom;2018;['Horror']
8767;tt6051260;Cruel Peter;2019;['Horror']
8768;tt6051424;Hell's Kitty;2018;['Comedy', ' Horror']
8769;tt6053472;The Toybox;2018;['Horror', ' Thriller']
8770;tt6063014;Before I Die;2016;['Horror']
8771;tt6063024;Kodoku: Mîtobôru mashin;2017;['Action', ' Comedy', ' Horror']
8772;tt6068978;Amityville Exorcism;2017;['Horror']
8773;tt6072502;The School;2018;['Horror', ' Thriller']
8774;tt6074486;Unwanted;2017;['Horror']
8775;tt6079516;I See You;2019;['Crime', ' Drama', ' Horror']
8776;tt6080914;Dora;2017;['Action', ' Horror', ' Thriller']
8777;tt6081670;Possum;2018;['Drama', ' Horror', ' Mystery']
8778;tt6085412;After the Lethargy;2018;['Comedy', ' Horror', ' Sci-Fi']
8779;tt6086718;From Hell to the Wild West;2017;['Horror', ' Western']
8780;tt6087426;Still/Born;2017;['Horror', ' Thriller']
8781;tt6089358;Haunting on Fraternity Row;2018;['Horror', ' Mystery', ' Thriller']
8782;tt6089700;The Hatred;2017;['Drama', ' Horror', ' Mystery']
8783;tt6090044;Romina;2018;['Horror', ' Thriller']
8784;tt6094992;Mona_Darling;2017;['Horror', ' Thriller']
8785;tt6095090;Nevesta;2017;['Drama', ' Horror', ' Mystery']
8786;tt6098380;Isabelle;2018;['Horror', ' Thriller']
8787;tt6104206;Jackals;2017;['Horror', ' Thriller']
8788;tt6106494;Abhinetri;2016;['Comedy', ' Horror']
8789;tt6112524;The Young Cannibals;2019;['Horror', ' Thriller']
8790;tt6114940;Devi(L);2016;['Comedy', ' Horror']
8791;tt6117824;Cordes;2019;['Drama', ' Horror', ' Thriller']
8792;tt6118340;The Basement;2018;['Horror']
8793;tt6126492;Mother Krampus;2017;['Horror']
8794;tt6130118;Blood Prism;2017;['Drama', ' Horror', ' Thriller']
8795;tt6133466;The First Purge;2018;['Action', ' Horror', ' Sci-Fi']
8796;tt6136778;Double Date;2017;['Comedy', ' Horror']
8797;tt6138228;Downrange;2017;['Action', ' Horror', ' Thriller']
8798;tt6139626;Devil's Domain;2016;['Horror']
8799;tt6141334;The Black String;2018;['Horror', ' Mystery', ' Thriller']
8800;tt6143782;Hex;2018;['Horror', ' Thriller']
8801;tt6144876;Purgatory Road;2017;['Crime', ' Horror']
8802;tt6147514;VampyrVidar;2017;['Comedy', ' Fantasy', ' Horror']
8803;tt6149120;Shadows of the Dead;2016;['Fantasy', ' Horror', ' Mystery']
8804;tt6149936;Siembamba;2017;['Horror']
8805;tt6155600;Irrational Fear;2017;['Horror']
8806;tt6158692;Who's Watching Oliver;2017;['Drama', ' Horror']
8807;tt6159268;The Nanny;2018;['Fantasy', ' Horror', ' Thriller']
8808;tt6164014;Circus Kane;2017;['Horror']
8809;tt6164502;November;2017;['Drama', ' Fantasy', ' Horror']
8810;tt6165342;Provodnik;2018;['Drama', ' Fantasy', ' Horror']
8811;tt6166732;Ang manananggal sa unit 23B;2016;['Drama', ' Horror', ' Romance']
8812;tt6169934;Stirring;2018;['Horror']
8813;tt6170262;A Haunting at Silver Falls 2;2019;['Horror']
8814;tt6172696;Once Upon a Time at Christmas;2017;['Horror']
8815;tt6175486;Demons;2017;['Horror']
8816;tt6182054;House of Evil;2017;['Horror']
8817;tt6182078;St. Agatha;2018;['Horror', ' Thriller']
8818;tt6185266;Something;2018;['Drama', ' Horror', ' Mystery']
8819;tt6185998;The Executioners;2018;['Horror', ' Thriller']
8820;tt6186362;The Witching;2016;['Horror']
8821;tt6188002;Galaxy of Horrors;2017;['Horror', ' Sci-Fi']
8822;tt6191390;Gremlin;2017;['Horror', ' Thriller']
8823;tt6195094;Ghostland;2018;['Drama', ' Horror', ' Mystery']
8824;tt6196598;Do You See Me;2017;['Horror']
8825;tt6197494;Malicious;2018;['Horror', ' Thriller']
8826;tt6198946;The Hole in the Ground;2019;['Drama', ' Horror', ' Mystery']
8827;tt6204830;American Guinea Pig: Sacrifice;2017;['Horror']
8828;tt6205996;The Crossbreed;2017;['Horror', ' Thriller']
8829;tt6211920;Volumes of Blood: Horror Stories;2016;['Horror']
8830;tt6214468;The Russian Bride;2019;['Horror', ' Thriller']
8831;tt6214476;Between the Darkness;2019;['Horror', ' Thriller']
8832;tt6214928;1922;2017;['Crime', ' Drama', ' Horror']
8833;tt6215446;Ghost Light;2018;['Comedy', ' Horror']
8834;tt6215712;Ajin;2017;['Action', ' Horror', ' Mystery']
8835;tt6217306;Apostle;2018;['Drama', ' Fantasy', ' Horror']
8836;tt6217804;Tyler Perry's Boo 2! A Madea Halloween;2017;['Comedy', ' Drama', ' Horror']
8837;tt6219800;Mortem;2016;['Drama', ' Horror', ' Thriller']
8838;tt6220752;Pledge;2018;['Horror', ' Thriller']
8839;tt6222286;Perfect;2018;['Horror', ' Mystery', ' Sci-Fi']
8840;tt6224502;Boarding School;2018;['Horror', ' Mystery', ' Thriller']
8841;tt6227144;Shanel;2017;['Drama', ' Horror']
8842;tt6227192;Sexy Durga;2017;['Drama', ' Fantasy', ' Horror']
8843;tt6228890;Juleblod;2017;['Horror']
8844;tt6229030;Matar a Dios;2017;['Comedy', ' Horror', ' Mystery']
8845;tt6231784;Cherokee Creek;2018;['Comedy', ' Horror', ' Thriller']
8846;tt6235650;10/31;2017;['Horror']
8847;tt6236762;Anonymous Zombie;2018;['Comedy', ' Horror']
8848;tt6236780;Rottentail;2018;['Comedy', ' Horror']
8849;tt6243140;Les affamés;2017;['Drama', ' Horror']
8850;tt6250792;The Ghost Beyond;2018;['Drama', ' Horror', ' Mystery']
8851;tt6251024;Office Uprising;2018;['Action', ' Comedy', ' Horror']
8852;tt6255230;Clown Motel: Spirits Arise;2019;['Horror']
8853;tt6263490;Getaway;2020;['Horror', ' Thriller']
8854;tt6264182;Candy Corn;2019;['Horror', ' Thriller']
8855;tt6264928;Xue shi san;2018;['Crime', ' Drama', ' Horror']
8856;tt6265536;Konvert;2017;['Horror', ' Thriller']
8857;tt6267458;The Void;2016;['Horror']
8858;tt6267926;Binding Souls;2018;['Horror']
8859;tt6270524;Gau geung ching dou foo;2017;['Action', ' Comedy', ' Horror']
8860;tt6270640;The Dare;2019;['Horror', ' Mystery', ' Thriller']
8861;tt6271180;Seklusyon;2016;['Horror', ' Mystery', ' Thriller']
8862;tt6280328;Raju Gari Gadhi 2;2017;['Comedy', ' Horror', ' Thriller']
8863;tt6280802;Honsoom;2016;['Horror']
8864;tt6293796;Witch-Hunt;2017;['Comedy', ' Horror', ' Thriller']
8865;tt6295898;Hong yi xiao nu hai 2;2017;['Horror', ' Thriller']
8866;tt6299592;The Intruder;1975;['Horror']
8867;tt6301452;Matriarch;2018;['Horror', ' Thriller']
8868;tt6301784;Perfect Skin;2018;['Horror', ' Thriller']
8869;tt6302164;Game of Death;2017;['Horror', ' Thriller']
8870;tt6304046;Thelma;2017;['Drama', ' Fantasy', ' Horror']
8871;tt6317236;Empathy, Inc.;2018;['Drama', ' Horror', ' Sci-Fi']
8872;tt6318848;The Heretics;2017;['Fantasy', ' Horror', ' Thriller']
8873;tt6318954;Agramon's Gate;2019;['Horror', ' Mystery', ' Thriller']
8874;tt6322522;DeadThirsty;2017;['Horror']
8875;tt6322902;Hjemsøkt;2017;['Crime', ' Drama', ' Horror']
8876;tt6323870;Derelict;2017;['Drama', ' Horror', ' Mystery']
8877;tt6328004;Secret Santa;2018;['Action', ' Comedy', ' Horror']
8878;tt6332158;You're Not Alone;2020;['Horror', ' Mystery', ' Thriller']
8879;tt6332764;Los olvidados;2017;['Horror']
8880;tt6333200;House on Elm Lake;2017;['Horror']
8881;tt6338506;Welcome to Hell;2018;['Horror']
8882;tt6342062;Anne;2018;['Horror']
8883;tt6345080;Where the Skin Lies;2017;['Horror', ' Thriller']
8884;tt6354568;Camp Wedding;2019;['Comedy', ' Horror', ' Mystery']
8885;tt6359082;Werewolves of the Third Reich;2017;['Action', ' Adventure', ' Horror']
8886;tt6360872;Party Bus to Hell;2017;['Comedy', ' Horror']
8887;tt6363646;Swamp Ape;2017;['Adventure', ' Comedy', ' Horror']
8888;tt6378710;Villains;2019;['Comedy', ' Drama', ' Horror']
8889;tt6381052;Sleep Has Her House;2017;['Drama', ' Horror', ' Mystery']
8890;tt6384720;A Taste of Phobia;2018;['Horror']
8891;tt6384998;Edge of Isolation;2018;['Drama', ' Horror', ' Thriller']
8892;tt6388200;Hooker with a Hacksaw;2017;['Horror']
8893;tt6388844;Swamp Freak;2017;['Horror']
8894;tt6389802;Mohini;2018;['Horror']
8895;tt6391282;Two of Us;2020;['Action', ' Drama', ' Horror']
8896;tt6395680;Covenant;2018;['Horror', ' Thriller']
8897;tt6395782;Aake;2017;['Horror', ' Mystery', ' Thriller']
8898;tt6401004;Dead Shack;2017;['Action', ' Comedy', ' Horror']
8899;tt6403680;Bloody Muscle Body Builder in Hell;2012;['Horror']
8900;tt6408924;Possession Diaries;2019;['Horror']
8901;tt6409762;Big Legend;2018;['Action', ' Adventure', ' Horror']
8902;tt6409782;The Doll 2;2017;['Horror', ' Thriller']
8903;tt6410534;The Portal;2017;['Horror']
8904;tt6411954;Anonymous 616;2018;['Horror', ' Thriller']
8905;tt6415838;Ten;2017;['Horror', ' Mystery', ' Thriller']
8906;tt6418570;The Luring;2019;['Horror', ' Thriller']
8907;tt6423998;Killer Unicorn;2018;['Horror']
8908;tt6424188;Betsy;2018;['Horror']
8909;tt6426028;Un couteau dans le coeur;2018;['Drama', ' Horror', ' Mystery']
8910;tt6427854;Anna;2017;['Horror']
8911;tt6433880;Anna and the Apocalypse;2017;['Comedy', ' Horror', ' Musical']
8912;tt6444140;Tiempo compartido;2018;['Drama', ' Horror', ' Mystery']
8913;tt6449358;Mooseowon Iyagi 3: Hwasungeseo on Sonyeo;2016;['Horror', ' Sci-Fi']
8914;tt6450628;The Legend of Robert the Doll;2018;['Horror']
8915;tt6450662;End Trip;2018;['Horror', ' Thriller']
8916;tt6456384;Messenger of Wrath;2017;['Horror', ' Thriller']
8917;tt6456768;Killer Christmas;2017;['Horror']
8918;tt6462084;Evil Bong 666;2017;['Comedy', ' Horror']
8919;tt6464360;The Hollow Child;2017;['Drama', ' Horror', ' Mystery']
8920;tt6464678;Housewife;2017;['Horror', ' Thriller']
8921;tt6469548;The Head Hunter;2018;['Fantasy', ' Horror']
8922;tt6469826;Tempus Tormentum;2018;['Horror', ' Thriller']
8923;tt6472234;Landing Lake;2017;['Horror', ' Mystery', ' Sci-Fi']
8924;tt6472742;Darken;2017;['Fantasy', ' Horror', ' Sci-Fi']
8925;tt6473622;Pledges;2018;['Comedy', ' Horror']
8926;tt6483422;They Reach;2020;['Adventure', ' Horror']
8927;tt6494542;Monster X;2017;['Horror']
8928;tt6496236;Danur: I Can See Ghosts;2017;['Horror']
8929;tt6498526;Chistilishche;2017;['Drama', ' Horror', ' Thriller']
8930;tt6499694;Rideshare;2018;['Horror', ' Thriller']
8931;tt6505968;Armomurhaaja;2017;['Drama', ' Horror', ' Thriller']
8932;tt6506146;Mata Batin;2017;['Drama', ' Fantasy', ' Horror']
8933;tt6508228;Ghosts of War;2020;['Horror', ' Thriller', ' War']
8934;tt6509330;Blood Paradise;2018;['Comedy', ' Horror', ' Mystery']
8935;tt6515200;Two Heads Creek;2019;['Comedy', ' Horror']
8936;tt6516314;Piercing;2018;['Horror', ' Mystery', ' Thriller']
8937;tt6521776;Open 24 Hours;2018;['Horror']
8938;tt6524704;Here Be Dragons;2018;['Horror']
8939;tt6525978;The Wicked Gift;2017;['Horror', ' Mystery', ' Thriller']
8940;tt6535880;Haunt;2019;['Horror', ' Thriller']
8941;tt6539470;The Barn;2018;['Crime', ' Horror', ' Mystery']
8942;tt6544384;Rum;2017;['Horror']
8943;tt6556576;Monster Party;2018;['Comedy', ' Horror', ' Thriller']
8944;tt6569546;Vurdalaki;2017;['Action', ' Fantasy', ' Horror']
8945;tt6570372;Gags The Clown;2018;['Comedy', ' Horror']
8946;tt6574272;Phoenix Forgotten;2017;['Horror', ' Mystery', ' Sci-Fi']
8947;tt6574700;Alien Domicile;2017;['Horror', ' Sci-Fi']
8948;tt6576144;Mask of Thorn;2019;['Horror']
8949;tt6578228;Curse of the Witch's Doll;2018;['Horror', ' Mystery']
8950;tt6582784;Pwera usog;2017;['Horror']
8951;tt6592124;Mandy the Doll;2018;['Horror']
8952;tt6598072;The Ranger;2018;['Horror']
8953;tt6608032;American Guinea Pig: The Song of Solomon;2017;['Horror']
8954;tt6608136;Bliss;2017;['Drama', ' Horror', ' Mystery']
8955;tt6619250;Beloved Beast;2018;['Horror']
8956;tt6623390;The House of Violent Desire;2018;['Horror', ' Mystery', ' Thriller']
8957;tt6628228;Gogol. Nachalo;2017;['Crime', ' Horror', ' Mystery']
8958;tt6628386;Penny Palabras;2018;['Fantasy', ' Horror']
8959;tt6644200;A Quiet Place;2018;['Drama', ' Horror', ' Sci-Fi']
8960;tt6648404;Guai guai guai guaiwu!;2017;['Comedy', ' Horror']
8961;tt6649792;Ahockalypse;2018;['Comedy', ' Horror']
8962;tt6664700;Extremity;2018;['Horror', ' Mystery']
8963;tt6688304;Night Shift;2018;['Horror', ' Thriller']
8964;tt6688354;The Field Guide to Evil;2018;['Horror']
8965;tt6704988;Incredible Violence;2018;['Comedy', ' Horror']
8966;tt6705640;Trauma;2017;['Action', ' Drama', ' Horror']
8967;tt6710826;The Jurassic Games;2018;['Action', ' Adventure', ' Horror']
8968;tt6714558;Coven of Evil;2020;['Drama', ' Horror', ' Romance']
8969;tt6722030;The Intruder;2019;['Drama', ' Horror', ' Mystery']
8970;tt6723182;Sivalinga;2017;['Horror']
8971;tt6723494;Playing with Dolls: Havoc;2017;['Horror', ' Thriller']
8972;tt6727296;Bhaagamathie;2018;['Action', ' Horror', ' Thriller']
8973;tt6732748;Fubar;2018;['Comedy', ' Horror']
8974;tt6738136;Revenge;2017;['Action', ' Horror', ' Thriller']
8975;tt6747818;Room for Rent;2019;['Horror', ' Mystery', ' Thriller']
8976;tt6750506;Siam Square;2017;['Horror']
8977;tt6754750;Shi mian;2017;['Horror']
8978;tt6772946;The Campus;2018;['Fantasy', ' Horror', ' Mystery']
8979;tt6772950;Truth or Dare;2018;['Horror', ' Thriller']
8980;tt6788622;Sandik;2018;['Horror']
8981;tt6791238;Totem;2017;['Horror', ' Mystery', ' Thriller']
8982;tt6793280;The Devil's Doorway;2018;['Horror']
8983;tt6796742;Skyggenes dal;2017;['Drama', ' Horror', ' Mystery']
8984;tt6798766;Greenlight;2019;['Horror', ' Thriller']
8985;tt6802950;Terrortory 2;2018;['Horror']
8986;tt6803180;The Grave Caller;2017;['Horror']
8987;tt6803212;Don't Let Go;2019;['Drama', ' Horror', ' Mystery']
8988;tt6807256;Fear Level;2017;['Horror']
8989;tt6813056;The Dark Side of the Womb;2017;['Comedy', ' Horror']
8990;tt6814252;Si-gan-wi-ui jib;2017;['Horror', ' Mystery', ' Thriller']
8991;tt6819948;The Black Gloves;2017;['Horror']
8992;tt6830412;El habitante;2017;['Horror']
8993;tt6832388;The Dark;2018;['Drama', ' Fantasy', ' Horror']
8994;tt6840904;Monster;2018;['Horror']
8995;tt6842126;Don't Leave Home;2018;['Horror', ' Mystery', ' Thriller']
8996;tt6842446;The Dark Within;2019;['Horror']
8997;tt6844138;Coven;2020;['Horror']
8998;tt6852534;Funhouse;2019;['Horror']
8999;tt6852872;Elizabeth Harvest;2018;['Horror', ' Sci-Fi', ' Thriller']
9000;tt6853910;Devil's Acid;2018;['Horror']
9001;tt6857040;The Appearance;2018;['Horror', ' Thriller']
9002;tt6857112;Us;2019;['Horror', ' Mystery', ' Thriller']
9003;tt6858002;Shishûgoku: Ki no hen;2017;['Horror']
9004;tt6862078;Don't Run;2019;['Horror']
9005;tt6885804;The Follower;2017;['Horror', ' Thriller']
9006;tt6888132;Fuck You Immortality;2019;['Comedy', ' Fantasy', ' Horror']
9007;tt6888938;White Chamber;2018;['Drama', ' Horror', ' Sci-Fi']
9008;tt6895284;Itsy Bitsy;2019;['Fantasy', ' Horror', ' Mystery']
9009;tt6904340;Sangili Bungili Kadhava Thorae;2017;['Comedy', ' Horror']
9010;tt6905442;Hollow Body;2018;['Horror', ' Music', ' Sci-Fi']
9011;tt6910730;Suburban Coffin;2018;['Comedy', ' Fantasy', ' Horror']
9012;tt6911418;The Midnight Matinee;2017;['Horror', ' Mystery', ' Thriller']
9013;tt6921112;The God Inside My Ear;2017;['Comedy', ' Drama', ' Horror']
9014;tt6922804;Lilith;2018;['Horror']
9015;tt6927152;Chang-gwol;2018;['Action', ' Horror']
9016;tt6942194;The Night Sitter;2018;['Comedy', ' Horror']
9017;tt6943580;Gharasarpa;2018;['Drama', ' Fantasy', ' Horror']
9018;tt6949398;Strawberry Flavored Plastic;2019;['Crime', ' Drama', ' Horror']
9019;tt6956798;The Cleansing;2019;['Drama', ' Horror', ' Thriller']
9020;tt6958030;1921;2018;['Horror', ' Mystery', ' Romance']
9021;tt6958520;The Outer Wild;2018;['Action', ' Adventure', ' Horror']
9022;tt6964562;Black Site;2018;['Action', ' Horror', ' Sci-Fi']
9023;tt6967644;The Nightmare Gallery;2019;['Drama', ' Horror', ' Thriller']
9024;tt6975598;Deep Murder;2019;['Comedy', ' Horror']
9025;tt6977470;Mayday;2019;['Action', ' Drama', ' Horror']
9026;tt6982794;Clickbait;2019;['Comedy', ' Horror', ' Thriller']
9027;tt6984258;The Amityville Murders;2018;['Horror']
9028;tt6986606;Joel;2018;['Crime', ' Horror', ' Thriller']
9029;tt6987760;Snake Outta Compton;2018;['Comedy', ' Horror', ' Sci-Fi']
9030;tt6989180;The Darkest;2019;['Horror']
9031;tt6993174;Curse of the Nun;2019;['Horror', ' Mystery', ' Thriller']
9032;tt6998518;Mandy;2018;['Action', ' Fantasy', ' Horror']
9033;tt6998650;Why Hide?;2018;['Comedy', ' Horror']
9034;tt7021758;Compulsión;2017;['Crime', ' Horror', ' Thriller']
9035;tt7026370;Chi o sû nendo;2017;['Horror']
9036;tt7029854;Le manoir;2017;['Comedy', ' Horror']
9037;tt7039000;Mr. Malevolent;2018;['Comedy', ' Horror']
9038;tt7041458;Balloon;2017;['Horror', ' Thriller']
9039;tt7043012;Velvet Buzzsaw;2019;['Horror', ' Mystery', ' Thriller']
9040;tt7044076;The Cleaning Lady;2018;['Horror', ' Thriller']
9041;tt7046826;Jang-san-beom;2017;['Horror', ' Mystery', ' Thriller']
9042;tt7048676;Talon Falls;2017;['Horror']
9043;tt7052108;Flesh Blanket;2018;['Comedy', ' Horror']
9044;tt7059506;Munafik 2;2018;['Horror']
9045;tt7059682;Grindsploitation 4: Meltsploitation;2018;['Action', ' Comedy', ' Horror']
9046;tt7060566;Suite 313;2017;['Action', ' Horror']
9047;tt7068818;The Houses October Built 2;2017;['Horror']
9048;tt7073710;What Keeps You Alive;2018;['Horror', ' Thriller']
9049;tt7076668;Jailangkung;2017;['Horror']
9050;tt7076834;Pengabdi Setan;2017;['Drama', ' Horror', ' Mystery']
9051;tt7085724;Fino all'Inferno;2018;['Action', ' Crime', ' Horror']
9052;tt7085842;In un giorno la fine;2017;['Horror', ' Thriller']
9053;tt7086730;Devil's Night: Dawn of the Nain Rouge;2020;['Action', ' Crime', ' Horror']
9054;tt7091300;Bad Apples;2018;['Horror']
9055;tt7097358;The Final Scream;2019;['Horror']
9056;tt7108862;M.I.A. A Greater Evil;2018;['Drama', ' Horror', ' Mystery']
9057;tt7115500;Die in One Day;2017;['Horror', ' Thriller']
9058;tt7124092;Ghost in the Graveyard;2019;['Action', ' Drama', ' Horror']
9059;tt7126710;Triggered;2019;['Comedy', ' Horror', ' Thriller']
9060;tt7127184;Useless Humans;2020;['Adventure', ' Comedy', ' Horror']
9061;tt7127700;Bonehill Road;2017;['Horror', ' Thriller']
9062;tt7130192;The Demonologist;2019;['Crime', ' Fantasy', ' Horror']
9063;tt7133754;Killer Sofa;2019;['Comedy', ' Horror', ' Thriller']
9064;tt7136736;The Elf;2017;['Horror']
9065;tt7138894;Against the Night;2017;['Horror', ' Mystery', ' Thriller']
9066;tt7144200;The Siren;2019;['Fantasy', ' Horror']
9067;tt7153418;Kataka;2017;['Horror', ' Thriller']
9068;tt7153766;Unsane;2018;['Drama', ' Horror', ' Mystery']
9069;tt7154176;Net I Die;2017;['Horror', ' Thriller']
9070;tt7154284;Vlogworthy;2017;['Horror']
9071;tt7155170;Misumisô;2018;['Horror']
9072;tt7158686;No dormirás;2018;['Horror', ' Mystery', ' Thriller']
9073;tt7158904;Blood Myth;2019;['Horror']
9074;tt7162390;Rusalka: Ozero myortvykh;2018;['Drama', ' Fantasy', ' Horror']
9075;tt7169100;Night Zero;2018;['Horror', ' Sci-Fi', ' Thriller']
9076;tt7188978;Lifechanger;2018;['Drama', ' Fantasy', ' Horror']
9077;tt7200076;Real Cases of Shadow People The Sarah McCormick Story;2019;['Horror', ' Mystery', ' Thriller']
9078;tt7203520;Wilkolak;2018;['Drama', ' Horror', ' War']
9079;tt7208564;Blood Fest;2018;['Comedy', ' Horror']
9080;tt7209472;Aiyai: Wrathful Soul;2020;['Horror', ' Mystery', ' Thriller']
9081;tt7214470;Heilstätten;2018;['Horror', ' Mystery', ' Thriller']
9082;tt7221072;Wretch;2018;['Horror']
9083;tt7222228;Wake Up;2019;['Horror', ' Thriller']
9084;tt7224520;Endzeit;2018;['Fantasy', ' Horror']
9085;tt7232438;Puen Tee Raluek;2017;['Drama', ' Horror', ' Thriller']
9086;tt7235038;Boo!;2018;['Drama', ' Horror', ' Mystery']
9087;tt7240478;The Necromancer;2018;['Horror']
9088;tt7246106;Artik;2019;['Horror', ' Thriller']
9089;tt7246786;Ramekin;2018;['Comedy', ' Horror']
9090;tt7248518;Better Off Zed;2018;['Comedy', ' Drama', ' Horror']
9091;tt7251666;Siccin 4;2017;['Horror']
9092;tt7259100;Chyornaya voda;2017;['Drama', ' Horror']
9093;tt7260818;Book of Monsters;2018;['Action', ' Comedy', ' Horror']
9094;tt7262846;Eat Brains Love;2019;['Comedy', ' Horror', ' Romance']
9095;tt7262990;Deadcon;2019;['Drama', ' Horror', ' Mystery']
9096;tt7263040;La Marca del Demonio;2020;['Horror']
9097;tt7272948;#Followme;2019;['Horror', ' Thriller']
9098;tt7275352;Demon;2017;['Horror']
9099;tt7277680;Anando Brahma;2017;['Comedy', ' Horror']
9100;tt7277942;The Honeymoon Phase;2019;['Horror', ' Sci-Fi', ' Thriller']
9101;tt7284202;Hell Is Where the Home Is;2018;['Horror', ' Thriller']
9102;tt7286836;Aquaslash;2019;['Horror']
9103;tt7288442;I'm Dreaming of a White Doomsday;2017;['Drama', ' Horror']
9104;tt7299298;Svaha: The Sixth Finger;2019;['Horror', ' Mystery', ' Thriller']
9105;tt7304806;Dis;2018;['Horror']
9106;tt7315484;The Silence;2019;['Drama', ' Horror', ' Sci-Fi']
9107;tt7315526;Devil's Tree: Rooted Evil;2018;['Horror', ' Thriller']
9108;tt7316576;30 Miles from Nowhere;2018;['Comedy', ' Horror', ' Thriller']
9109;tt7319064;Killer Kate!;2018;['Comedy', ' Horror', ' Thriller']
9110;tt7320482;8;2019;['Horror']
9111;tt7323600;Hagazussa;2017;['Drama', ' Horror']
9112;tt7329656;47 Meters Down: Uncaged;2019;['Adventure', ' Drama', ' Horror']
9113;tt7329858;Pari;2018;['Fantasy', ' Horror', ' Mystery']
9114;tt7335324;Hex;2017;['History', ' Horror', ' Thriller']
9115;tt7335796;Behind You;2020;['Horror']
9116;tt7346786;Scars of Xavier;2017;['Drama', ' Horror', ' Thriller']
